name,latitude,longitude
Otting,56.62967,8.91472
Ottestrup,55.42434,11.42516
Otterup,55.51527,10.39756
Ottersbøl,55.13132,8.76676
Ostrup,55.81177,11.62261
Ostrup,55.53781,11.61302
Osted,55.56228,11.95786
Osbæk,54.95562,9.86087
Osager,55.57183,11.94237
Orup,55.20835,12.0786
Ortved,55.49179,11.86366
Orten,55.66362,8.43578
Orte,55.34815,10.09486
Ornum,55.54456,11.17215
Ornebjerg,55.03254,11.92544
Ormstrup,56.32829,9.64624
Ormslev,56.12505,10.06265
Ormeslev,55.34936,11.24424
Oringe,55.00005,11.91114
Orehoved,54.95283,11.85231
Orebygård,54.82906,11.59695
Oreby,55.26751,11.39323
Oreby,55.04035,11.83101
Oreby,54.8205,11.61218
Orebo,55.55043,11.5273
Ore,55.50674,10.03771
Ore,55.29607,10.52065
Ore,55.00838,11.86954
Ore,54.88368,12.06214
Ore,54.81667,10.73333
Ore,54.80231,11.20914
Ordrup,55.81893,11.40658
Ordrup,55.764,12.56893
Ordrup,55.64693,11.80512
Ordrup,55.52417,11.71952
Opsund,56.08896,8.5435
Opstrup,56.21088,8.21796
Opsneum,55.48184,8.62536
Oppe Sundby,55.82821,12.07769
Oppelstrup,56.94906,9.99135
Oplev,56.83374,9.79846
Opager,54.76787,11.28931
Øverup,55.25038,11.80813
Øverup,54.80999,11.90347
Øverste Torp,55.96369,12.51251
Øverød,55.82209,12.48412
Østtarp,55.80579,8.56185
Østrup,56.344,10.22661
Østrup,57.25828,9.68532
Østrup,56.74887,9.47334
Østrup,56.48933,10.17891
Østrup,55.80666,10.02059
Østrup,55.72799,12.20097
Østrup,55.59013,11.6084
Østrup,55.49296,10.4221
Østofte,54.79952,11.42118
Øster Vrøgum,55.655,8.29229
Østervrå,57.34169,10.24013
Øster Vrå,57.35,10.23333
Øster Vintersgård,56.53333,8.4
Øster Velling,56.42932,9.8561
Øster Vedsted,55.31471,8.73607
Østervang,55.42633,11.99201
Øster Vandet,56.99757,8.6209
Øster Vamdrup,55.41908,9.30931
Øster Uttrup,57.04533,10.0138
Øster Ulslev,54.69839,11.62667
Øster Torsted,55.61285,9.24063
Øster Tørslev,56.57947,10.18794
Øster Terp,55.07084,9.07644
Øster Teglgård,56.43333,9.41667
Øster Syv,55.57232,12.03981
Øster Svenstrup,57.09976,9.47289
Øster Sundby,57.04207,9.97937
Øster Stillinge,55.43472,11.27344
Øster Starup,55.59919,9.44313
Øster Sottrup,54.95,9.73333
Øster Sømarken,55,14.98333
Øster Sømarken,55.00084,14.99171
Øster Snogbæk,54.97477,9.71655
Øster Snede,55.79443,9.64569
Øster Skovby,54.77454,11.19681
Østerskov,55.6,9.66667
Østerskov,54.78333,10.73333
Øster Skørringe,54.74786,11.39839
Øster Skerninge,55.0696,10.47233
Øster Rendbæk,57.23483,9.73317
Øster Rabjerg,56.01635,8.4341
Øster Ørbæk,56.96665,9.28794
Øster Ølby,56.48842,8.5731
Øster Nordlunde,54.8712,11.23138
Øster No,56.09789,8.32852
Øster Mellerup,57.2949,10.06891
Øster Melholt,57.1043,10.36528
Øster Marup,55.97533,8.51234
Østermark,55.95703,10.56655
Østermark,56.19853,9.0844
Østermark,55.00556,12.37848
Østermarie,55.14067,15.01247
Øster Lyby,56.63035,9.0491
Øster Lunde,55.49267,10.35864
Østerlund,55.88506,9.78689
Øster Løgum Østermark,55.11389,9.40451
Øster Løgum,55.11599,9.35883
Øster Lindet,55.30707,9.14636
Øster Linderup,57.25571,10.05955
Øster Lem,56.04674,8.42078
Østerled,57.13613,10.31847
Østerlars,55.16498,14.96817
Øster Kondrup,56.6259,10.14292
Østerklint,55.30556,9.82456
Øster Kippinge,54.89917,11.79914
Øster Karleby,54.86366,11.1901
Øster Jølby,56.83524,8.71493
Østerild,57.03071,8.84679
Øster Hvidbjerg,56.74486,8.61028
Østerhuse,55.12435,10.93867
Øster Hurup,56.80387,10.27125
Øster Hæsinge,55.18112,10.31489
Øster Hornum,56.93666,9.75208
Øster Højst,55,9.05
Øster Holmen,57.48005,10.42665
Østerholm,55.00188,9.92723
Øster Hjermitslev,57.27753,9.872
Øster Hjermeslev,57.29589,9.87993
Øster Hassing,57.06952,10.19781
Øster Halne Enge,57.09998,9.81561
Øster Halne,57.11667,9.86667
Øster Grønning,56.64897,9.07864
Øster Gjerndrup,55.51604,9.02465
Øster Gesten,55.52753,9.21387
Øster Gejl,54.88422,9.39777
Øster Gasse,55.15639,8.82462
Østergårde,56.90065,10.14727
Østergårde,56.70667,10.06924
Østergårde,55.92528,10.16048
Øster Gammelby,54.99548,8.76601
Øster Egesborg,55.04007,12.01879
Øster Egebjerg,56.54378,8.8185
Øster Doense,56.70912,9.84031
Østerby Havn,57.31799,11.12865
Østerby,57.72612,10.60464
Østerby,57.31667,11.13333
Østerby,57.05767,9.60957
Østerby,56.47742,8.61207
Østerby,56.42996,8.51638
Østerby,56.39844,8.35739
Østerby,56.08304,10.13967
Østerby,55.98381,8.34587
Østerby,55.85822,10.60094
Østerby,55.13115,10.21532
Østerby,55.10001,8.54501
Østerby,54.96674,8.76932
Østerby,54.95295,11.44046
Østerby,54.86047,9.92313
Øster Brønderslev,57.24841,9.99593
Øster Bregninge,54.88884,10.31585
Øster Bording,56.19074,9.48438
Øster Børsting,56.46452,9.09381
Øster Bølle,56.70629,9.45175
Øster Bøgebjerg,55.28484,11.29418
Øster Bjerregrav,56.48508,9.9072
Øster Bisholt,55.82035,9.98231
Østerballe,56.32351,10.84581
Østerballe,55.55046,10.46261
Øster Åst,55.73333,9.23333
Øster Assels,56.70108,8.69459
Øster Alling,56.41181,10.3155
Øster Åby,55.09729,10.70127
Øster Äbølling,55.23774,8.84329
Østenkær,57.58473,10.2262
Østenåen,57.5732,10.11887
Østby,55.7568,12.03923
Østbirk,55.96482,9.75556
Øsløs,57.02785,9.0098
Øslev,57.04693,9.25975
Øse,55.64537,8.65248
Øsby,55.25192,9.64642
Ørvad,57.29146,10.23298
Ørup,56.30918,10.74587
Ørum Søndermark,56.47061,9.64339
Ørum Overdrev,57.18333,10.06667
Ørum,57.19205,10.10528
Ørum,56.81436,8.33338
Ørum,56.48072,9.62537
Ørum,56.44249,10.68058
Ørum,55.73815,9.74602
Ørting,55.92776,10.15244
Ørsted,56.50196,10.33719
Ørsted,55.54289,12.07708
Ørsted,55.34044,9.2532
Ørsted,55.32778,10.06177
Ørsø,57.17631,10.33449
Ørsløkke,54.89974,11.24544
Ørslevvester,55.46824,11.7012
Ørslev under Skoven,55.45826,11.73037
Ørslev Lillevang,55.04722,11.94115
Ørslev Kohave,55.02508,11.97471
Ørslev,55.47595,11.38042
Ørslev,55.40619,9.91115
Ørslev,55.38736,11.93686
Ørslev,55.22416,11.4062
Ørslev,55.0827,9.18458
Ørslev,55.04356,11.96792
Ørskov,55.93365,9.90342
Ørsbjerg,55.3589,10.00914
Ørritslev,55.51925,10.43334
Ørritslev,55.49783,10.22462
Ørrild,56.5372,9.87077
Ørridslev,55.93765,9.93766
Ørre,56.23444,8.87204
Ørnstrup,55.81498,9.81111
Ørninge,55.50929,11.99038
Ørnhøj,56.19874,8.56452
Ørholm,55.79815,12.50634
Ørding,56.71745,8.75833
Ørderup,55.20958,9.0875
Ørby,56.11811,10.50334
Ørby,56.0513,12.1483
Ørby,55.79408,10.59469
Ørby,55.30469,9.62807
Ørbæk,56.96667,9.3
Ørbæk,56.42794,10.69473
Ørbæk,55.8574,8.7964
Ørbæk,55.51712,10.00395
Ørbæk,55.25849,10.67075
Ønslev,54.85038,11.85402
Ømkuler,55.69754,9.523
Ømark,55.40257,11.74417
Øm,55.59636,12.0132
Ølund,55.50514,10.47749
Ølstykke Stationsby,55.79159,12.14503
Ølstykke,55.79567,12.15509
Ølstrup,56.11414,8.4241
Ølsted Nederholm,55.79749,9.76535
Ølsted,56.23378,10.13951
Ølsted,55.92318,12.07071
Ølsted,55.2474,10.30378
Ølst,56.38797,10.08566
Ølsemagle,55.50004,12.1648
Øls,56.6198,9.72386
Øllufvad,55.56199,8.55268
Øllerup,55.26638,11.66966
Øllebølle,54.68917,11.59912
Ølholm,55.83694,9.52881
Ølgod,55.80682,8.62859
Ølby Lyng,55.49015,12.18416
Ølby,56.47059,8.54825
Ølby,55.48527,12.14643
Øksenvad,56.6131,9.00806
Øksenmølle,56.27762,10.69646
Øksenhede,57.34568,10.46376
Øksendrup,55.21943,10.73523
Øhuse,56.26667,8.15
Øgelund,55.84588,9.07187
Øen-Smidstrup,55.10009,12.09767
Øen-Skovhuse,55.11895,12.09793
Ødum,56.31181,10.13407
Ødsted,55.65775,9.40107
Ødis Bramdrup,55.39018,9.35818
Ødis,55.40799,9.38064
Øde-Hastrup,55.61548,12.11441
Øde Førslev,55.35356,11.90465
Øby,56.26117,8.15622
Øby,56.45461,9.63471
Øbjerg,55.1388,8.92537
Øbening,55.09744,9.23869
Øager Huse,55.09863,11.87972
Onsved,55.78839,11.98562
Onsild Stationsby,56.57685,9.74751
Onsevig,54.94715,11.11515
Onsbjerg,55.85006,10.57309
Ondrup,55.94774,10.12254
Omvrå,55.83333,9.0
Omø By,55.16157,11.15537
Ommestrup,56.32682,10.39636
Ommel,54.87256,10.4865
Omme,55.53272,8.69027
Olstrup,55.28883,12.03072
Olstrup,54.76293,11.58208
Ølsted Overholm,55.80459,9.77329
Olsker,55.23976,14.79538
Olling,56.02454,8.82562
Ollerup,55.73052,9.36624
Ollerup,55.44956,11.40492
Ollerup,55.0692,10.49887
Oldrup,55.93368,10.06627
Olde,54.86667,10.38333
Oksvang,55.51303,8.52808
Okslund,55.8481,8.72327
Okslund,55.59235,9.01485
Oksenvad,55.32333,9.25026
Oksenbøl,56.76828,8.29466
Oksby,55.55616,8.14406
Oksbøl,55.6268,8.28757
Oksbøl,55.03502,9.7548
Oens,55.82086,9.7932
Odense,55.39594,10.38831
Oddesund Syd,56.57446,8.56516
Oddesund Nord,56.58238,8.54728
Odderup,55.85698,8.6312
Oddersted,55.52925,9.59506
Odder,55.97313,10.153
Oddense,56.65366,8.93329
Odde,56.72763,10.3004
Odby,56.60712,8.52567
Obling,55.82709,8.29418
Obbekær,55.33193,8.87886
Ny Vemmenæs,54.99222,10.67537
Nytorp,57.10171,8.64306
Ny Tolstrup,55.55278,11.91421
Nysum,56.75426,9.77513
Ny Stenderup,55.17308,10.25657
Nysted,54.66513,11.73426
Ny Skrøbelev,54.92361,10.75038
Nyrup,56.77153,9.49272
Nyrup,57.00554,9.69799
Nyrup,55.99994,12.50958
Nyrup,55.93126,11.60601
Nyrup,55.70382,11.04091
Nyrup,55.60058,11.66466
Nyrup,55.54269,11.65028
Nyrup,55.49466,11.36227
Nyrup,55.32125,10.11122
Nyrup,55.23113,11.4988
Nyråd-Stensved,55.01667,12.0
Nyråd,55.00511,11.9606
Ny Pøl,54.89808,10.04373
Ny Osted,55.55,11.96667
Nyord,55.04093,12.19458
Ny Nyby,55.03251,10.61223
Ny Nørup,55.70437,9.30855
Nymølle,56.67811,8.79238
Nymindegab,55.81667,8.2
Nymarkshuse,55.41335,10.60032
Nymark,57.24444,10.094
Nymark,55.4798,10.06649
Ny Lifstrup,55.57752,8.53318
Nylars,55.07272,14.81027
Nykær,56.11667,8.95
Nykøbing Falster,54.76906,11.87425
Nykøbing Sjælland,55.92491,11.67109
Nykøbing Mors,56.79334,8.85282
Nyker,55.13865,14.76117
Nyhuse,55.93333,12.28333
Nyhuse,55.42995,12.02073
Nyhuse,55.36667,12.08333
Nyhuse,54.86415,11.80821
Ny Humlebæk,55.96667,12.55
Ny Højen,55.65759,9.49932
Ny Hjortkær,55.54441,8.70323
Ny Hesselager,55.17007,10.73514
Nyhavn,55.68333,12.58333
Ny Hagested,55.73075,11.59443
Nygårde,56.08568,9.83753
Nygård,56.04616,12.53062
Nygård,55.92518,11.63975
Ny Fårevejle,55.79788,11.43203
Nyby Strandhuse,55.50304,9.53165
Nyby,54.91725,12.05393
Nyby,56.63145,8.8629
Nyby,56.20216,8.87125
Nyby,55.74888,10.94498
Nyby,55.64052,11.74071
Nyby,55.53507,9.05478
Nyby,54.84344,11.93082
Nyby,54.81548,10.66163
Nybro,54.73602,11.80208
Ny Borre,54.99354,12.45435
Nyborg Strand,55.31667,10.81667
Nyborg,55.81324,9.5275
Nyborg,55.31274,10.78964
Nybølle Hede,54.95071,11.23428
Nybølle,55.70759,12.26757
Nybølle,55.2088,10.37862
Nybølle,54.93057,11.22315
Nybølle,54.77906,11.27855
Nybølgård,55.29909,8.98461
Nybøl,55.01912,9.31922
Nybøl,54.9234,9.67773
Nybo,55.97581,12.49115
Nybo,55.0596,8.89269
Ny Bjergby,55.68684,11.50117
Nustrup-Bæk,55.28356,9.21069
Næstved,55.22992,11.76092
Næstrup,56.93534,8.62047
Næstelsø,55.20887,11.84374
Næsby ved Stranden,55.40059,11.2608
Næsby ved Skoven,55.46088,11.44624
Næsbyhoved-Broby,55.43865,10.31199
Næsby Fed,55.38333,11.15
Næsby,56.91147,9.19652
Næsby,56.40675,10.8
Næsby,55.79311,11.83982
Næsby,55.42022,10.35505
Næsby,55.37083,11.62312
Næsby,54.77402,11.07506
Næsborg,56.97713,9.34113
Næsbjerg,55.62377,8.59882
Næs,55.33232,9.88022
Næs,55.05348,11.83264
Næs,54.87514,12.10838
Nærum,55.81597,12.53846
Novrup,55.47732,8.52267
Notmarkskov,54.98333,9.98333
Notmark,54.97979,9.93073
Nostrup,55.71831,11.01474
Norup,56.53744,9.55163
Norup,56.67536,10.11689
Norup,55.54396,10.3921
Nortvig,55.93063,9.44068
Norsminde,56.02696,10.26211
Nors,57.02058,8.67919
Norring,56.24723,10.04233
Norre,54.73242,11.40314
Normsted,55.20081,8.76507
Nordstrand,55.15803,10.94961
Nordskov,55.59519,10.62698
Nordskov,55.54416,10.15113
Nordrup,55.48333,11.43333
Nordrup,55.40885,11.88765
Nordost,57.22027,10.51372
Nordkær,57.16734,10.05335
Nordenskov,55.65,8.68333
Nordenhuse,55.3727,10.77241
Nordenbro Vesteregn,54.77711,10.67322
Nordenbro,54.78596,10.71343
Nordenå,55.85179,8.39104
Nordby,55.96446,10.55297
Nordby,55.89376,11.13657
Nordby,55.44603,8.39786
Nordby,55.25763,9.96631
Nordborg,55.05732,9.7408
Nøvling,56.97269,9.95788
Nøvling,56.17714,8.8331
Nøttrup,55.74911,9.95054
Nøtten,56.9349,9.90163
Nørup,55.72066,9.30455
Nørum,57.46697,9.88608
Nørskovlund,56.27496,9.51452
Nørskov,56.65518,8.61844
Nørskov,55.79278,9.23079
Nørreværre,54.92574,8.72575
Nørre Vorupør,56.95103,8.37533
Nørre Vornæs,55.0096,10.56364
Nørre Vong,55.49879,8.66055
Nørre Vollum,55.09103,8.80903
Nørre Vium,56.03565,8.71646
Nørre Vissing,56.12471,9.84633
Nørre Vinge,56.53249,9.65991
Nørre Vilstrup,55.69189,9.46377
Nørre Vilstrup,55.2052,9.51712
Nørre Vestud,55,12.45
Nørre Vejrup,55.52153,8.78346
Nørre Vedby,54.92975,11.82254
Nørrevang,55.96448,11.77181
Nørre Vallenderød,55.60711,11.70967
Nørre Uttrup,57.07576,9.95365
Nørre Tvismark,55.15168,8.55018
Nørre Tvede,55.22778,11.88746
Nørre Tvede,54.93485,11.24749
Nørre Tranders,57.0331,9.9815
Nørre Tornby,57.55152,9.93995
Nørre Tinnet,55.89521,9.40015
Nørre Thise,56.72098,9.13421
Nørre Tåstrup,54.84311,12.04649
Nørre Tarp,55.7867,8.37573
Nørresundby,57.04834,9.9352
Nørre Staby,56.26667,8.26667
Nørre Sørå,57.17509,10.43536
Nørre Søller,56.42291,8.5751
Nørre Søby,55.28351,10.38241
Nørre Snede,55.96445,9.39317
Nørre Smidstrup,55.15728,11.9896
Nørreskov,54.99735,10.63338
Nørre Sejerslev,55.01383,8.72899
Nørresand,55.21667,14.96667
Nørre Rævind,56.50608,9.2396
Nørre Rubjerg,57.42462,9.77388
Nørre Rind,56.58145,9.34143
Nørre Radsted,54.80353,11.69733
Nørre Ørum,56.56791,9.23623
Nørre Ørslev,54.78892,11.96267
Nørre Ønlev,55.04762,9.29077
Nørreøkse,57.12035,9.57437
Nørre Onsild,56.60931,9.77026
Nørre Nærå,55.57361,10.28457
Nørre Nebel,55.77981,8.29524
Nørremølle,54.92046,8.70807
Nørre Mern,55.05,12.06667
Nørremark,56.21707,9.05388
Nørremark,55.3708,8.94746
Nørremark,55.08491,15.14566
Nørre Lyngvig,56.05026,8.11794
Nørre Lyngby,57.4114,9.74736
Nørre Lyndelse,55.30115,10.39819
Nørre Lovrup,55.48333,8.85
Nørre Løgum,55.11477,8.95062
Nørre Longelse,54.91778,10.79112
Nørre Lem,56.60204,8.77177
Nørre Kongerslev,56.90558,10.12667
Nørre Kollund,56.09598,9.02976
Nørre Kollemorten,55.86667,9.38333
Nørre Knudstrup,56.27443,9.31543
Nørre-Kirkeby,54.87841,11.86297
Nørre Jernløse,55.66633,11.61873
Nørre Hyllinge,55.71877,11.8894
Nørre Hvalsø,55.60493,11.85733
Nørrehus-Ballum,55.05353,8.65235
Nørre Hurup,56.81384,10.26782
Nørre Hostrup,55.08946,9.27536
Nørre Højrup,55.54777,10.27166
Nørre Hjarup,55.15521,9.31108
Nørre Herlev,55.88826,12.27456
Nørrehede,57.2275,10.05476
Nørre Havrvig,55.92363,8.16248
Nørre Harritslev,57.45408,9.89617
Nørre Halne,57.15149,9.87188
Nørre Grimmelstrup,54.90919,11.8275
Nørre Frenderup,54.94632,12.24806
Nørre Folding,55.46675,9.0179
Nørre Feldingbjerg,56.50422,9.13123
Nørre Felding,56.3151,8.60449
Nørre Farup,55.35443,8.73199
Nørre Esterbølle,55.55746,10.18702
Nørre Eskilstrup,55.60038,11.76397
Nørre Dråby,56.91441,8.83139
Nørredige,57.08651,9.71658
Nørre Dalby,55.48042,12.00722
Nørreby,55.59316,10.25634
Nørreby,54.9804,11.53292
Nørre Brorstrup,56.09423,8.41908
Nørre Broby,55.25164,10.22953
Nørre Bork,55.83333,8.31667
Nørre Bøel,55.90709,8.46796
Nørre Bøel,55.45723,8.78622
Nørre Bjert,55.51254,9.53449
Nørre Bjerre,55.79205,9.846
Nørre Bindslev,57.55208,10.20359
Nørre Balling,56.62287,8.88113
Nørreballe,54.80587,11.43042
Nørreballe,54.80605,10.69308
Nørre Asmindrup,55.88721,11.62302
Nørre Askær,55.91756,9.18208
Nørre Arup,57.00413,8.91309
Nørre Andrup,56.67367,8.8783
Nørre Alslev,54.89784,11.88414
Nørre Aldum,55.78995,9.78325
Nørre Åby,55.46107,9.8794
Nørlev,57.48903,9.89733
Nørlang,57.13236,9.84254
Nørklit,57.128,8.99567
Nørhoved,55.98333,9.4
Nørholm,57.03712,9.73776
Nørhede,56.16918,9.45872
Nørhede,55.80383,8.46375
Nørhå,56.89998,8.44585
Nøreng,56.79304,8.97242
Nørdam,56.5957,9.46299
Nørby,56.21846,8.26464
Nørby,56.12596,8.1624
Nørby,56.02965,8.34318
Nørby,57.05611,8.6882
Nørby,56.47767,8.14059
Nørby,55.80998,10.01202
Nørby,55.43806,8.39526
Nørby,55.10279,9.44311
Nørbølling,55.46668,9.00043
Nørbæk,56.53311,9.82903
Nørballe,55.55989,8.22297
Nørballe,54.98333,9.5
Nørager,56.70642,9.62996
Nørager,56.47672,10.50421
Nørå,55.49211,8.70777
Nølev,55.99603,10.19198
Nøkkentved,55.67472,11.53508
Nøjsomhed,54.93274,11.08935
Nødebo,55.97877,12.34685
Nødebo,55.98333,11.9
Nøddelund,56.33814,9.68512
Nødager,56.34581,10.63506
Nøbbet,54.92697,11.27022
Nonnebo,55.36993,10.56462
Nonmølle,56.40002,9.37419
Nollund,55.78939,8.86966
Nolde,54.92049,9.04102
No,56.11066,8.31893
Nældemose,55.19035,10.07444
Niverød,55.93829,12.5003
Nivå,55.93405,12.50485
Nissum Seminarieby,56.54758,8.41816
Nissumby,56.55624,8.39707
Nissum,56.75412,8.97263
Nisset,56.22512,9.56344
Nimtofte,56.40805,10.56862
Nim,55.92682,9.68301
Niløse,55.55723,11.49878
Nielstrup,57.49835,10.44887
Nielstrup,56.46603,10.46187
Nielstrup,56.36323,10.1458
Nielstrup,55.28309,12.00345
Nibe,56.9815,9.63917
Nellerød,56.0218,12.24997
Nexø,55.06067,15.13058
Nejlinge,56.0269,12.21113
Nejede,55.95929,12.19408
Nees,56.74323,8.51466
Nees,56.3993,8.2233
Neder Vrønding,55.87552,9.70694
Neder Vrigsted,55.72079,9.83727
Neder Vindinge,55.03211,11.88356
Neder Ustrup,55.80883,9.85987
Neder Tandslet,54.92247,9.98985
Nederste Torp,55.96584,12.50898
Neder Sønderby,55.78122,10.00653
Neder Simmelkær,56.27874,8.978
Neder Romalt,56.45164,10.10125
Neder Randlev,55.95771,10.18703
Neder Lysabild,54.89402,10.02783
Neder Lert,55.33988,9.27007
Neder Kestrup,55.18873,9.47617
Neder Julianehede,56.16501,9.29661
Neder Jerstal,55.18446,9.25653
Neder Hvam,56.32646,9.33645
Neder Hornbæk,56.4667,9.99723
Neder Holluf,55.36451,10.44824
Neder Hjerk,56.69186,8.90575
Nederhede,56.54422,9.3895
Neder Hadsten,56.3241,10.03712
Neder Ginderup,56.66039,8.84907
Neder Geestrup,55.1562,9.09369
Neder Fløjstrup,56.04906,10.24179
Neder Dråby,55.85412,11.99893
Neder Donnerup,55.86239,9.27899
Nederby,56.81588,9.02458
Neder Blåkrog,55.00787,9.63467
Neder Bjerre,55.7882,9.86973
Neder Åstrup,55.25637,9.54435
Nebstrup,56.65972,10.13515
Nebsager,55.75666,9.86133
Neble Torp,55.09955,11.89779
Neble,55.08811,11.90196
Neble,54.95987,12.24423
Neble,54.8926,11.86242
Nebel,55.88721,9.88929
Nebel,55.78205,9.91715
Nebel,55.65024,9.00594
Nebbelunde,54.70998,11.38532
Næblerød,55.34379,11.52431
Navtrup,56.43169,8.90161
Navr,56.37626,8.51989
Navntoft,56.50364,9.39796
Nautrup,56.74122,8.90651
Nårup,56.25443,9.76398
Nårup,55.30555,10.15397
Nakskov,54.83734,11.12839
Nakke,55.92356,11.7303
Nakke,55.3469,9.90666
Najbjerg,56.18381,8.70796
Nagelsti Skovhuse,54.76127,11.83266
Nagelsti,54.74757,11.84497
Nagbøl,55.46093,9.28895
Nåby,55.28645,11.69759
Nabbe,55.05937,10.32272
Myrup,55.17917,11.82958
Myrhøj,56.79978,9.21105
Myreby,55.08525,14.88338
Mynderup,55.09642,10.45123
Mylund,57.32084,10.16492
Mygind,56.3859,10.2197
Mygind,55.30722,9.95731
Mygget,54.95,11.76667
Mygdal,57.54088,10.089
Musse Mader,54.72292,11.68465
Munktoft,56.3843,8.67469
Munksjørup,56.88268,9.2882
Munklinde,56.22607,9.18407
Munkerup,56.10598,12.36769
Munkeby,54.76356,11.10517
Munkebo,55.46184,10.55577
Munke Bjergby,55.50373,11.53168
Munke,55.02343,10.27219
Munkdrup,56.41637,10.086
Mundelstrup,56.19797,10.06538
Mulvad,55.45568,8.68784
Mulstrup,55.40875,11.83714
Mullerup Strand,55.4995,11.17201
Mullerup,55.49193,11.21032
Mullerup,55.39429,10.67019
Mullerød,55.19628,10.04342
Muleby,55.15569,14.71896
Muldbjerg,56.14403,8.46961
Mou,56.96948,10.22158
Mostrup,57.51646,10.27464
Mosevrå,55.60105,8.23229
Moselund,56.16572,9.36815
Mosekær,56.42011,10.23509
Mosegård,56.01669,8.88041
Mosegård,55.43716,9.90593
Mosede,55.57689,12.27073
Moseby,57.18826,9.63635
Moseby,54.83927,12.10086
Mosebølle,55.18528,12.05871
Mosbjerg,57.50238,10.27874
Morup Mølle,56.81999,8.35457
Morum,56.77099,9.44932
Morud,55.44814,10.18962
Mortenstrup,55.53919,11.87992
Morild,57.37789,10.22035
Møsvrå,55.56226,9.52084
Mørup,55.73851,9.24898
Mørkøv Kirkeby,55.66675,11.51946
Mørkøv,55.65169,11.50148
Mørkhøj,55.72592,12.47021
Mørkholt,55.65139,9.71879
Mørke,56.33453,10.38187
Mørdrupgård,55.82558,12.22757
Mørdrup,56.00115,12.53823
Mønsted,56.44485,9.19
Mønge,56.06125,12.18651
Mølvang,55.75892,9.37708
Møltrup Hede,56.14949,8.66194
Mølmark,54.88136,9.67234
Møllevang,55.71667,11.75
Møllemark,54.81667,11.16667
Mølholt,57.24458,10.43295
Mølholm,55.69896,9.54402
Mølholm,56.85034,10.02185
Møldrup,56.77557,9.94418
Møldrup,56.61669,9.50112
Mølby,55.32006,9.26613
Mølby,55.27084,8.92098
Mølby,55.09403,8.53798
Møgelvang,56.8905,8.59488
Møgeltorum,56.74464,9.08054
Møgeltønder,54.94664,8.79797
Møgelkær,56.91737,8.47678
Møgelby,56.23731,9.79473
Møborg,56.39038,8.34918
Monstrup,56.70563,9.90337
Mondrup,56.30948,9.82059
Mommark,54.92128,10.04143
Moltrup,55.28412,9.45651
Mollerup,56.78788,8.72589
Mollerup,56.65881,8.80907
Mollerup,56.48639,9.66733
Mollerup,56.15,9.65
Mollerup,55.02177,8.7893
Molger,55.89166,9.69775
Moldbjerg,56.96184,9.74321
Mojbøl,55.30026,9.17344
Mogenstrup,56.51259,10.48406
Mogenstrup,56.68261,9.10768
Mogenstrup,56.47225,8.97067
Mogenstrup,55.62978,11.64286
Mogenstrup,55.18223,11.86434
Mogensbæk,57.51613,10.17669
Moderup,55.51385,10.12841
Mjøls,55.07066,9.29868
Mjolden,55.11859,8.75667
Mjels,56.92854,9.89837
Mjels,55.02714,9.71827
Mjang,54.93751,9.91134
Mjallerup,56.94487,9.28206
Mintebjerg,54.90703,9.93632
Mindstrup,55.83209,9.42406
Mindeshoved,55.2285,11.25019
Millinge,55.13504,10.19943
Mileskov,55.05607,10.88415
Milbakken,57.18042,9.89793
Miklenborg,55.21426,10.75873
Midtby,55.5515,8.14428
Midstrup,56.29853,9.4921
Midskov,55.5141,10.61157
Middelhede,56.37798,9.4413
Middelfart,55.50591,9.73054
Mægård,55.06667,10.71667
Mesinge,55.49862,10.64697
Mesing,56.07265,9.94477
Mesballe,56.3691,10.4997
Merring,55.83072,9.68633
Merrild,56.19107,8.80501
Mern,55.04824,12.0556
Mergelsbæk,57.18697,9.69473
Menstrup,55.21355,11.58271
Meng,55.35416,9.57792
Meltofte,54.82913,11.23436
Melsted,57.13158,9.96134
Melsted,55.20232,14.98125
Meløse,55.93444,12.16527
Mellerup,56.52125,10.20702
Mellerup,55.1,9.21667
Mellerup,55.00883,9.3007
Mellem Jølby,56.83145,8.69446
Mellemholm,57.01985,9.7058
Mellemby,56.3381,8.2974
Mellemballe,55.30883,10.0387
Meldrup,55.88362,9.92456
Melby,55.99619,11.96764
Melby,55.65152,11.11015
Melby,55.53538,10.2187
Melby,55.26839,9.94059
Melby,54.98688,10.58594
Mejsling,55.6577,9.44119
Mejrup,56.36366,8.69498
Mejlskov,55.51903,10.02263
Mejls,55.67755,8.51096
Mejling,57.45794,10.39482
Mejlby,56.09932,8.26377
Mejlby,56.00339,8.33257
